"id","t1","t2","t3","t4","t5"
"4561","25.8","19.63","76.33","47.23","31.31"
"4562","18.22","2.73","40.79","42.2","15.7"
"4563","91.18","73.82","7.21","74.87","30.3"
"4564","26.55","99.18","37.36","53.45","90.74"
"4565","10.35","46.65","43.82","41.49","82.56"
"4566","45.42","96.36","29.35","83.37","85.55"
"4567","96.53","83.12","89.97","75.49","11.5"
"4568","54.88","1.05","5.11","32.02","89.51"
"4569","31.16","46.83","88.46","71.78","76.69"
"4570","11.71","64.02","4.06","92.53","82.88"
"4571","68.08","80.76","66.21","9.22","42.71"
"4572","49.33","14.62","2.11","31.33","17.96"
"4573","43.69","80.05","6.1","18.57","35.77"
"4574","18.93","25.6","2.36","45.62","80.54"
"4575","64.78","1.4","25.97","84.34","11.84"
"4576","77.46","19.1","9.39","53.24","39.98"
"4577","99.63","85.55","39.04","10.16","97.44"
"4578","92.85","1.27","26.62","30.06","7.02"
"4579","34.44","22.44","70.06","20.68","80.88"
"4580","47.75","57.36","34.51","62.59","16.32"
"4581","47.05","33.15","62.19","9.06","91.23"
"4582","3.91","75.98","92.58","69.29","31.65"
"4583","66.12","34.35","56.68","26.83","81.33"
"4584","20.34","20.66","28.83","33.74","81.35"
"4585","53.34","92.9","22.61","10.03","62.17"
"4586","78.38","96.83","4.24","69.05","33.88"
"4587","48.37","64.35","86.95","66.55","0.7"
"4588","22.72","14.57","32.34","16.69","9.52"
"4589","58.68","93.44","39.47","94.9","4.58"
"4590","8.74","43.52","23.21","47.29","3.49"
"4591","30.27","88.81","76.65","71.99","89.19"
"4592","0.71","74.7","31.11","69.53","33.97"
"4593","26.14","43.83","91.86","34.28","1.59"
"4594","61.24","56.52","68.47","31.68","2.85"
"4595","57.23","63.35","81.54","67.57","58.68"
"4596","69.61","37.87","70.88","41.4","37.85"
"4597","96.97","2.44","93.82","84.76","55.43"
"4598","96.57","87.24","12.79","27.66","93.98"
"4599","81.22","71.22","31.71","11.18","96.72"
"4600","3.41","77.85","58.26","78.28","22.77"
"4601","58.86","48.15","10.6","63.13","75.92"
"4602","25.09","65.31","95.81","74.57","53.82"
"4603","37.25","96.86","48.03","12.79","92.19"
"4604","59.55","12.42","70.85","39.81","86.65"
"4605","38.83","76.96","77.67","66.01","72.05"
"4606","36.08","37.32","42.16","55.45","42.35"
"4607","35.12","33.29","24.78","98.27","56.42"
"4608","88.71","51.2","23.86","56.81","16.68"
"4609","7.35","68.66","22.08","31.55","17.38"
"4610","91.84","71.98","86.04","33.81","75.37"
"4611","23.08","36.49","82.57","47.29","86.71"
"4612","19.02","86.06","36.21","19.83","75.39"
"4613","99.96","28.69","33.91","24.51","96.87"
"4614","52.89","96.49","98.98","82.65","43.02"
"4615","67.73","58.02","73.39","16.12","2.75"
"4616","62.27","13.91","57.12","97.56","71.39"
"4617","22.84","26.53","45.48","73.66","18.53"
"4618","23.56","55.69","49.96","60.65","47.89"
"4619","69.74","23.94","24.74","24.57","5.42"
"4620","86.96","87.06","54.03","84.13","30.08"
"4621","96.54","90.16","95.42","37.17","83.28"
"4622","98.77","81.47","38.13","20.64","44.15"
"4623","17.07","27.13","9.65","12.71","92.9"
"4624","43.37","29.91","40.79","86.46","11.84"
"4625","71.51","24.07","29.24","32.31","25.88"
"4626","58.74","57.28","68.64","51.83","46.51"
"4627","34.41","23.26","29.49","2.37","37.97"
"4628","85.6","60.25","76.02","41.98","68.4"
"4629","47.72","62.94","61.18","11","33.48"
"4630","85.56","16.07","25.6","26.26","10.33"
"4631","97.04","3.19","21.27","64.61","47.46"
"4632","5.04","46.33","88.84","11.01","28.58"
"4633","95.07","30.96","16.56","49.91","85.05"
"4634","58.4","36.47","89.92","24.3","97.87"
"4635","26.31","40.05","90.71","64.77","21.37"
"4636","8.69","94.45","86.65","29.55","62.18"
"4637","72.35","41.16","68.76","12.52","62.65"
"4638","59.7","16.75","5.51","85.97","55.02"
"4639","16.14","43.19","45","18.11","3.26"
"4640","13.62","10.79","50.55","54.32","61.48"
"4641","25.64","94.61","17.73","23.99","87.41"
"4642","8.98","62.5","49.03","41.97","94.87"
"4643","12.79","6.36","58.74","8.44","50.5"
"4644","85.1","12.84","36.07","85.67","80.61"
"4645","32.67","93.73","60.1","38.79","76.73"
"4646","51.32","73.42","63.35","84.15","22.38"
"4647","97.68","26.22","11.64","18.02","28.58"
"4648","64.59","18.75","41.88","30.23","12.07"
"4649","87.28","48.72","72.13","73.03","55.06"
"4650","66.86","5.1","70.14","37.76","18.42"
"4651","77.58","78.72","22.22","61.16","29.26"
"4652","26.38","10.15","29.51","99.03","31.1"
"4653","97.62","30.84","11.61","28.36","80.46"
"4654","17.28","79.63","1.73","98.33","12.46"
"4655","92.89","97.01","22.92","89.1","32.17"
"4656","54.92","31.67","72.23","56.8","99.8"
"4657","43.15","21.39","70.72","21.25","88.49"
"4658","86.47","51.38","8.39","67.1","65.52"
"4659","58.8","98.92","68.84","69.31","33.21"
"4660","22.24","29.8","21.08","13.38","20.41"
"4661","69.66","99.55","92.01","49.75","86.54"
"4662","99.12","54.31","64.22","13.18","49.82"
"4663","45.62","43.71","10.82","5.2","28.2"
"4664","43.37","65.12","35.49","15.27","25.07"
"4665","47.29","22.13","31.35","94.91","14.93"
"4666","77.8","55.28","38.62","27.26","59.54"
"4667","27.65","78.8","26.04","54.17","33.79"
"4668","12.04","96.83","30.39","14.78","86.87"
"4669","89.38","58.77","20.82","19.52","98.62"
"4670","33","51.75","93.04","79","57.21"
"4671","8.13","1.13","90.17","72.62","45.58"
"4672","32.93","60.36","78.62","69.45","98.56"
"4673","14.46","60.63","48.17","95.67","35.45"
"4674","64.09","38.59","29.44","27.38","24.43"
"4675","95.36","93.77","13.34","6.19","50.68"
"4676","4.67","35.58","45.01","12.32","23.79"
"4677","60.16","64.05","76.51","33.03","76.59"
"4678","64.24","96.37","17.52","21.81","32.62"
"4679","75.13","85.17","83.26","80.7","71.43"
"4680","36.72","19.2","21.15","32.55","27.23"
"4681","85.93","42.96","41.45","60.19","18.31"
"4682","82.06","0.05","54.36","73.56","46.99"
"4683","92.88","15.01","92.79","51.06","25.09"
"4684","86.15","8.78","39.94","61.84","90.49"
"4685","15.62","94.2","26.31","74.94","72.28"
"4686","25.03","85.92","5.24","49.74","91.3"
"4687","58.47","14.73","56.16","44.58","45.43"
"4688","35.39","85.23","12.28","45.73","46.27"
"4689","63.21","71.74","39.16","42.46","13.22"
"4690","5.56","37.72","84.45","19.3","61.78"
"4691","88.11","60.06","83","14.69","94.08"
"4692","15.55","9.22","98.18","3.27","65.95"
"4693","51.06","0.64","33.52","63.74","24.2"
"4694","85.18","12.47","63.78","45.66","38.24"
"4695","7.52","31.7","5.75","35.9","38.86"
"4696","95.33","59.99","93.19","17.2","74.19"
"4697","52.36","4.3","85.18","40.76","56.56"
"4698","29.02","63.7","72.42","22.65","29.29"
"4699","40.66","63.04","28.03","76.6","80.37"
"4700","23.16","81.85","18.96","65.52","82.59"
"4701","75.88","67.89","99.85","15.16","94.36"
"4702","4.09","26.67","47.27","76.7","80.34"
"4703","84.97","95.85","92.25","34.73","25.71"
"4704","35.06","78.1","53.23","66.66","75.33"
"4705","82.42","79.62","88.16","35.89","2.96"
"4706","30.35","8.78","58.98","8.66","96.85"
"4707","67.45","14.45","72.12","22.78","64.34"
"4708","56.39","76.07","36.4","67.06","49.42"
"4709","36.85","17.46","87.94","13.54","82.45"
"4710","76.01","35.59","45.31","63.11","85.75"
"4711","91.63","75.52","36.9","48.13","10.63"
"4712","25.97","77.95","73.68","14.51","80.24"
"4713","29.25","56.94","19.95","11.73","0.27"
"4714","14.08","78.62","70.91","4.06","98.43"
"4715","8.48","57.42","53.58","52.19","26.65"
"4716","64.81","66.87","98.18","77.67","15.09"
"4717","64.88","99.32","3.25","86.76","81.72"
"4718","8.51","69.41","38.56","80.34","26.04"
"4719","46.99","51.34","18.45","47.37","81.26"
"4720","37.43","21.88","99.96","25.69","68.03"
"4721","94.87","27.23","87","3.81","4.21"
"4722","73.04","92.46","29.71","58.57","9.62"
"4723","96.68","26.67","30.98","75.3","24.53"
"4724","34.09","44.36","13.88","1.9","38.46"
"4725","42.43","27.7","15.26","16.13","53.55"
"4726","92.44","15.47","92.69","6.28","82.49"
"4727","8.86","54.43","66.2","61.95","58.31"
"4728","76.04","24.01","31.1","18.54","71.24"
"4729","68.76","27.97","73.64","71.94","74.5"
"4730","91.38","53.56","66.19","41.98","87.82"
"4731","93.24","43.07","91.1","42.27","85.08"
"4732","55.92","98.54","45.15","42.46","54.38"
"4733","35.4","78.75","17.44","49.24","34.8"
"4734","30.24","96.68","89.99","61.48","49.09"
"4735","28.07","47.77","23.52","15.12","52.96"
"4736","1.4","81.34","23.69","64.04","94.42"
"4737","43.16","27.4","39.97","52.79","60.78"
"4738","74.16","85.3","62.93","0.29","63.36"
"4739","55.37","61.19","99.15","51.31","96.19"
"4740","34.25","17.83","9.12","11.26","25.98"
"4741","5.14","22.57","98.8","51.56","94.29"
"4742","57.55","98.32","90.02","39.07","37.94"
"4743","39.95","92.75","83.05","12.94","47.91"
"4744","90.61","81.34","60.66","66.82","79.9"
"4745","41.64","30.26","14.01","94.23","13.67"
"4746","12.25","43.22","68.17","99.09","72.22"
"4747","97.02","76.53","23.98","61.37","73.16"
"4748","66.98","49.18","48.66","92.53","61.95"
"4749","98.03","44.11","33.5","89.11","79.81"
"4750","16.14","52.33","55.23","52.35","57.03"
"4751","91.68","35.32","30.29","7.14","13.02"
"4752","61.95","59.91","30.72","32.51","58.5"
"4753","41.27","51.9","73.44","95.89","20.49"
"4754","92.13","97.93","68.41","93.75","85.91"
"4755","12.86","19.05","32.56","15.14","40.08"
"4756","55.48","69.1","70.06","28.75","51.99"
"4757","86.47","67.1","6.79","81.98","27.1"
"4758","96.95","71.66","16.16","78.24","75.4"
"4759","62.59","41.6","51.07","79.99","52.33"
"4760","18.72","91.24","83.16","4.74","27.73"
"4761","34.65","15.54","36.64","6.35","83.75"
"4762","27.28","22.83","92.55","15.01","28.04"
"4763","26.91","35.4","8.31","42.12","62.45"
"4764","72.9","41.16","23.84","41.26","34.5"
"4765","91.51","98.2","71.82","58.92","49.84"
"4766","72.56","9.26","85.85","50.25","45.78"
"4767","49.06","84.83","67.53","71.78","26.99"
"4768","67.59","34.86","91.63","93.97","69.93"
"4769","33.61","70.21","0.2","54.76","91.1"
"4770","69.64","34.54","26.24","80.93","9.23"
"4771","81.08","79.49","94.86","73.74","69.85"
"4772","85.83","64.04","46.56","17.65","47.31"
"4773","19.88","69.95","33.1","8.65","20.23"
"4774","34.27","58.2","74.72","68.01","14.53"
"4775","8.33","62.58","32.58","78.4","87.02"
"4776","26.23","79.81","87.49","45.41","23.65"
"4777","6.72","14.02","69.32","94.23","14.24"
"4778","5.6","31.97","36.84","67.26","85.64"
"4779","16.46","66.76","29.28","30.63","19.73"
"4780","56.34","52.45","64.8","74.43","46.6"
"4781","9.19","0.1","84.07","81.1","22.6"
"4782","5.15","54.08","38.07","80.7","55.28"
"4783","45.79","44.57","4.54","29.23","85.31"
"4784","21.15","26.79","7.24","66.64","2.87"
"4785","68.32","76.65","94.16","8.53","75.9"
"4786","78.58","90.24","68.48","72.8","61.03"
"4787","82.88","46.99","31.77","32.78","6.33"
"4788","35.13","63.79","40.27","36.05","86.6"
"4789","36.22","82.04","78.91","86.92","18.31"
"4790","87.7","33.51","37.81","0.96","75.27"
"4791","6.72","54.19","28.69","14.2","92.74"
"4792","70.63","2.19","46.78","92.48","28.9"
"4793","13.96","79.18","23.16","46.77","35.61"
"4794","39.92","68.98","54.74","34.95","76.67"
"4795","1.84","96.8","46.35","1.22","6.67"
"4796","82.83","19.48","91.76","21.13","99.8"
"4797","29.29","65.41","35.41","4.49","33.89"
"4798","9.38","35.48","55.15","11.95","78.03"
"4799","49.05","44.2","89.89","19.83","9.24"
"4800","94.17","58.19","66.19","76.16","75.68"
"4801","48.31","71.55","61.48","47.43","20.71"
"4802","2.3","90.56","97.29","32.05","46.98"
"4803","40.57","30.06","94.23","40.82","46.11"
"4804","78.31","59.49","68.71","60.17","82.84"
"4805","47.65","8.39","53.92","67.17","34.39"
"4806","69.78","66.42","89.64","69.15","89"
"4807","32.9","77.69","35.71","83.32","37.88"
"4808","91.92","95.83","90.65","75.27","36.42"
"4809","80.29","1.59","5.74","75.03","60.06"
"4810","10.98","22.69","47.36","2.44","2.6"
"4811","0.8","67.8","14.2","84.43","53.38"
"4812","58.19","8.32","73.38","62.48","70.74"
"4813","49.98","22.03","23.13","59.04","51.19"
"4814","11.4","83.7","94.11","22.42","54.43"
"4815","85.42","86.72","6.64","63.45","14"
"4816","63.51","54.43","60.78","52.71","25.54"
"4817","71.54","52.98","16.48","91.23","55.58"
"4818","12.75","83.98","99.68","93.59","84.7"
"4819","90.99","17.67","41.68","71.01","99.08"
"4820","32.95","5.33","99.5","22.48","17.71"
"4821","58.18","3.04","57.34","96.96","77.1"
"4822","34.53","96.15","18.24","98.67","57.16"
"4823","49.68","51.37","11.86","57.78","50.35"
"4824","31.55","33.86","73.38","96.13","89.18"
"4825","42.21","92.51","32.6","68.17","66.63"
"4826","25.41","42.54","29.64","71.63","49.95"
"4827","74.54","72.15","82.39","20.8","86.24"
"4828","25.31","99.96","12.48","47.66","65.29"
"4829","55.67","47.83","27.01","79.06","27.12"
"4830","50.74","62.59","86.87","2.1","94.56"
"4831","63.38","86.26","39.61","13.52","81.67"
"4832","76.66","7.77","2.58","11.53","44.66"
"4833","69.51","73.78","53.23","63.07","50.88"
"4834","74.83","80.46","50.67","6.88","23.77"
"4835","56.75","60.28","9.24","17.87","26.08"
"4836","43.73","82.09","0.37","93.41","30.6"
"4837","63.02","31.36","94.48","2.48","19.52"
"4838","16.34","64.26","27.38","55.56","5.31"
"4839","73.23","29.09","17.6","86.84","19.17"
"4840","38.99","48.99","7.27","85.17","61.31"
"4841","84.98","41.98","43.08","17.43","6.66"
"4842","29.65","93.68","5.39","7.46","3.81"
"4843","84.4","15.71","11.74","62.14","5.7"
"4844","24.67","99.34","49.94","20.17","44.29"
"4845","91.8","10.33","13.29","13.77","91.35"
"4846","69.16","3.13","32.13","81.06","95.46"
"4847","33.77","6.35","24.77","30.33","89.08"
"4848","59.94","79.05","10.69","38.72","36.52"
"4849","82.85","59.5","63.13","83.86","69.91"
"4850","74.04","46.79","14.97","19.54","92.1"
"4851","50.34","68.61","23.72","53.76","15.81"
"4852","26.22","32.29","4.99","50.97","0.16"
"4853","9.87","23.78","66.94","49.85","81.99"
"4854","60.69","69.16","10.68","19.64","86.71"
"4855","51.9","84.21","13.22","3.98","60.14"
"4856","48.09","3.57","26.1","69.23","47.43"
"4857","44.03","57.8","65.71","12.77","85.93"
"4858","48.74","78.47","43.78","89.23","5.2"
"4859","51.57","98.47","28.45","85.25","66.05"
"4860","41.46","41.68","85.39","2.88","53.04"
"4861","37.33","4.35","70.37","23.14","91.39"
"4862","96.09","26.16","43.3","30.48","93.3"
"4863","29.97","39.83","46.12","17.12","7.44"
"4864","99.48","39.37","22.09","22.55","1.25"
"4865","68.41","92.94","10.54","31.54","8.62"
"4866","76.41","77.28","41.01","52.5","86.62"
"4867","42.07","96.12","6.76","71.36","60.01"
"4868","45.39","24.38","93.38","35.17","56"
"4869","55.69","73.06","91.87","12.04","95.27"
"4870","24.3","52.36","4.6","19.39","27"
"4871","81.04","68.71","40.16","26.54","0.5"
"4872","53.29","73.72","1.21","41.75","71.37"
"4873","75.81","64.31","64.98","12.45","6.47"
"4874","71.21","68.62","47.08","63.72","49.67"
"4875","73.88","49.29","48.89","35.3","8.26"
"4876","45.44","4.67","22.12","34.93","49.59"
"4877","11.37","88.37","18.61","61.82","3.87"
"4878","91.38","78.37","96.99","42.38","6.27"
"4879","75.86","92.93","24","24.5","37.48"
"4880","69.68","86.7","87.87","96.64","50.29"
"4881","28.76","30.27","58.37","87.4","65.59"
"4882","75.95","91.26","13.9","49.52","78.18"
"4883","37.17","49.97","35.27","27.74","70.74"
"4884","66.57","21.61","33.54","48.71","61.53"
"4885","89.14","84.2","60.93","61.57","26.86"
"4886","18.34","50.06","10","94.78","36.71"
"4887","68.18","76.17","1.9","31.39","96.2"
"4888","88.08","52.94","72.45","34.56","25.6"
"4889","10.61","95.39","30.41","47.82","79.85"
"4890","5.14","77.98","35.75","58.95","30.28"
"4891","7.46","47.26","56.32","58.42","85.7"
"4892","36.98","58.81","54.33","19.32","28.66"
"4893","19.61","66.55","12.74","54.72","2.64"
"4894","70.54","60.34","73.52","86.39","55.58"
"4895","50.02","67.92","40.18","21.87","81.13"
"4896","46.01","65.39","95.59","79.34","40.67"
"4897","5.61","79.95","71.11","93.15","74.77"
"4898","92.19","64.18","30.78","32.39","27"
"4899","67.73","4.07","27.76","25.68","74.37"
"4900","14.99","33.67","43.63","21.01","62.82"
"4901","33.25","36.51","46","50.27","37.32"
"4902","7.23","78.66","44.08","20","99.58"
"4903","55.77","81.27","16.75","75.25","55.91"
"4904","8.67","12.11","70.41","17.35","43.21"
"4905","89.8","35.74","49.04","4.53","25.36"
"4906","93.13","91.2","10.3","67.95","4.5"
"4907","1.53","87.84","20.46","84.8","48.63"
"4908","53.75","58.54","58.55","32.12","58.3"
"4909","44.64","9.1","30","11.39","60.11"
"4910","13.75","31.52","58.62","99.38","96.25"
"4911","23.15","56.41","13.11","48.22","57.79"
"4912","7","21.74","40.04","56.41","99.28"
"4913","74.54","51.24","70.8","21.41","85.83"
"4914","46.83","66.19","84.38","63.54","91.59"
"4915","59.29","50.92","4.56","19.22","5.55"
"4916","26.82","60.29","7.99","96","60.2"
"4917","62.12","11.08","57.16","36.33","91.36"
"4918","25.1","0.43","56.55","40.7","25.58"
"4919","1.26","63.83","42.41","27.49","20.65"
"4920","29.11","66.61","59.47","8.04","81.6"
"4921","27.1","48.02","20.43","78.97","2.34"
"4922","75.29","90.74","96.71","85.96","25.98"
"4923","43.08","12.07","61.46","37.68","54.08"
"4924","80.28","67.36","75.09","35.66","86.86"
"4925","40.3","14.99","39.04","95.4","15.87"
"4926","89.8","98.43","29.85","78.93","27.65"
"4927","2.07","27.36","1.28","92.91","3.41"
"4928","46.68","94.18","81.95","91.33","76.36"
"4929","64.25","89.53","31.12","32.64","35.12"
"4930","76.02","59.89","27.47","24.99","57.29"
"4931","32.58","58.33","86.63","45.82","11.65"
"4932","62.04","23.85","97.36","70.45","75.01"
"4933","18.5","33.21","53.41","65.94","61.78"
"4934","49.56","51.33","13.75","3.38","40.64"
"4935","10.73","17.39","32.62","46.72","88.23"
"4936","30.56","62.85","62.95","62.29","67.45"
"4937","57.02","7.65","13.65","76.34","81.74"
"4938","67.48","26.7","32.27","45.87","72.09"
"4939","9.94","94.21","27.36","49","0.62"
"4940","72.9","26.42","34.35","8.36","23.93"
"4941","12.61","16.22","5.8","75.73","66.3"
"4942","36.26","74.59","94.42","30.68","82.53"
"4943","34.57","81.62","29.89","99.42","39.37"
"4944","15.15","2.58","72.99","92.73","69.14"
"4945","12.33","42.49","40.85","52.04","74.77"
"4946","53.98","22.84","69.19","69.95","8.66"
"4947","2.67","24.19","92.84","16.76","74.46"
"4948","20.5","4.59","61.24","82.55","77.57"
"4949","35.74","14.56","59.89","17.84","55.82"
"4950","64.01","63.26","12.81","55.37","99.8"
"4951","57.14","84.21","54.54","79.46","30.44"
"4952","3.36","61.91","11.92","44.87","5.91"
"4953","44.86","70.98","41.13","85.39","46.96"
"4954","83.63","87.3","98.53","65.1","55.16"
"4955","12.94","25.52","0.56","21.67","61.73"
"4956","27.44","67.77","16.46","62.81","9.06"
"4957","3.3","58.5","25.57","8.65","77.21"
"4958","54.9","15.95","28.23","19.39","14.72"
"4959","19.61","74.86","12.22","38.47","46.2"
"4960","79.9","11.29","3.94","21.41","62.35"
"4961","44.05","69.4","81.53","51.57","56.07"
"4962","11.94","29.56","13.13","52.31","17.65"
"4963","0.04","58.67","31.3","61.74","73.49"
"4964","1.15","62.31","55.41","64.46","45.46"
"4965","14.18","72.54","92.63","14.9","52.08"
"4966","66.79","98.41","0.5","91.86","49.14"
"4967","41.57","18.46","77.83","74.78","77.03"
"4968","30.81","94.44","27.84","10.27","57.46"
"4969","36.33","41.98","27.37","62.97","48.06"
"4970","13.57","24.14","10.26","32.85","78.45"
"4971","12.51","21.62","11.88","2.38","11.54"
"4972","25.44","20.22","75.84","60.84","70.09"
"4973","92.15","78.14","96.27","35.2","14.54"
"4974","30.47","21.08","22.91","87.47","5.31"
"4975","56.72","46.16","97.41","20.86","43.28"
"4976","47.03","27.79","45.28","15.12","53.07"
"4977","19.66","91.56","60.35","22.8","84.02"
"4978","42.98","37.8","45.22","58.13","99.92"
"4979","39.03","40.16","73.54","40.24","37.68"
