"id","t1","t2","t3","t4","t5"
"585","20.95","79.48","22.86","4.14","69.85"
"586","22.4","60.52","38.08","69.62","60.07"
"587","32","11.61","20.56","24.52","86.65"
"588","27.24","2.58","71.36","49.01","6.83"
"589","64.71","78.35","9.35","18.05","75.66"
"590","2.11","37.45","62.24","88.09","57.75"
"591","94.31","61.72","32.14","4.7","60.22"
"592","64.45","87.29","34.82","8.49","23.93"
"593","50.4","75.91","92.61","25.81","77.47"
"594","21.16","9.65","60.69","87.88","68.83"
"595","40.75","46.99","79.93","93.68","39.44"
"596","3.05","24.76","5.57","80.66","48.43"
"597","84.83","39.17","28.43","47.05","94.63"
"598","92.17","93.02","25.9","14.02","4.44"
"599","31.44","9.82","67.5","91.84","66.25"
"600","3.79","33.75","68.11","41.07","58.75"
"601","31.49","63.95","89.32","94.87","72.44"
"602","87.96","7.88","37.76","42.33","95.95"
"603","36.4","95.14","85.8","26.18","21.35"
"604","22.73","65.32","45.86","94.54","24.46"
"605","88.61","76.38","80.64","7.02","62.88"
"606","73","84.81","50.82","71.34","88.7"
"607","67.56","0.38","18.66","18.16","96.04"
"608","25.84","70.54","41.19","77.59","87.57"
"609","58.11","70.05","9.23","7.2","18.81"
"610","21.44","79.7","64.85","18.42","47.74"
"611","2.77","48.75","13.56","56.49","37.58"
"612","37.4","2.01","91.6","45.44","8.36"
"613","83.41","87.15","16.74","39.19","83.81"
"614","22.5","46.3","26.63","28.3","79.47"
"615","52.87","25.45","28.19","93.43","17.37"
"616","34.1","19.21","79.48","54.29","83.81"
"617","8.37","7.87","26.74","88.24","27.07"
"618","77.18","86.94","82.32","9.81","10.43"
"619","29.45","62.31","14.19","2.2","80.23"
"620","71.45","13.09","56.11","97.3","46.04"
"621","20.53","18.52","0.46","11.43","64.16"
"622","20.85","47.62","20.53","31.58","67.71"
"623","93.02","42.14","38","73.18","76.53"
"624","44.29","7.92","83.67","82.54","13.13"
"625","90.82","63.36","25.13","60.06","48.72"
"626","37.53","23.52","90.55","39.42","59.4"
"627","17.42","47.32","20.17","2.29","29.34"
"628","35.6","17.98","98.78","71.16","75.18"
"629","60.03","73.58","83.06","35.16","75.2"
"630","8.29","33.7","40.04","41.63","59.86"
"631","26.85","65.57","45.99","63.13","66.38"
"632","66.38","38.49","64.6","93.81","16.95"
"633","61.31","95.06","23.12","34.39","33.01"
"634","42.11","81.88","63.02","75.12","67.01"
"635","33.78","9.95","52.66","96.18","62.24"
"636","44.48","26.94","54.06","75.67","94.95"
"637","65.46","74.31","90.54","13.31","27.71"
"638","65.96","34.43","34.26","60.03","2.16"
"639","74.56","43.97","64.81","4.64","10.65"
"640","27.62","54.4","78.07","19.43","12.54"
"641","94.62","66.82","26.1","55.14","62.35"
"642","42.28","49.14","2.61","86.91","14.79"
"643","30.73","52.52","98.21","3.47","64.32"
"644","93.95","28.74","67.84","48.68","30.78"
"645","36.24","7.34","67.37","12.04","72.91"
"646","33.45","82.33","96.99","80.41","90.66"
"647","66.3","81","15.3","73.42","30.7"
"648","89.89","90.58","17.88","96.52","7.22"
"649","47.96","31.95","66.25","15.06","89.44"
"650","35.32","22.46","80.09","26.96","51.16"
"651","6.24","27.03","89.98","10.77","49.83"
"652","85.99","77.46","52.17","11.3","49.05"
"653","32.37","96.79","30.62","77.84","63.95"
"654","60.51","84.57","99.95","88.1","77.21"
"655","48.49","81.46","70.53","60.38","50.01"
"656","1.09","61.89","67.45","10.32","93.88"
"657","63.28","66.01","71.8","47.11","32.57"
"658","66.76","96.57","90.75","92.22","78.57"
"659","39.49","77.73","90.64","3.82","47.66"
"660","94.62","6.53","76.59","55.18","14.04"
"661","30.7","92.61","80.42","48.96","78.15"
"662","96.26","7.28","16.78","87.75","74.07"
"663","79.17","13.67","4.74","52.69","38.24"
"664","55.62","61.25","59.44","98.35","35.3"
"665","70.79","94.6","0.68","97.42","44.38"
"666","14.94","64.41","35.62","12.68","66.6"
"667","19.25","17.51","78.65","99.03","87.65"
"668","75.41","16.82","95.6","1.17","79.59"
"669","93.09","57.02","69.47","29.92","98.3"
"670","47.44","64.36","44.38","87.28","1.86"
"671","16","98.63","7.37","29.46","72.53"
"672","38.79","76.14","24.4","68.97","30.68"
"673","10.09","78.98","37.03","22.02","96.14"
"674","4.37","13.55","89","90.39","76.11"
"675","30.76","60.35","12.08","64.22","86.63"
"676","94.33","22.47","98.01","39.09","13.13"
"677","24.28","47.11","59.76","72.91","85.24"
"678","30.67","95.56","17.77","18.9","77.44"
"679","87.09","78.34","68.61","0.87","91.91"
"680","98.46","75.82","80.73","64.2","3.92"
"681","63.91","68.52","10.29","58.14","26.37"
"682","14.66","18.69","59","78.99","44.68"
"683","30.44","72.22","83.77","85.11","7.24"
"684","34.46","93.46","1.68","9.35","47.91"
"685","85.91","25.65","50.24","75.74","68.74"
"686","27.73","94.36","60.72","72.48","92.67"
"687","17.43","76","95.28","31.34","32.82"
"688","44.52","0.53","67.08","78.11","59.44"
"689","57.22","86.61","25.33","43.08","21.67"
"690","69.06","10.9","50.04","51.77","1.36"
"691","91.87","5.19","20.1","44.24","41.83"
"692","17.53","51.9","44.23","70.38","59.53"
"693","93.35","53.16","6.45","92.66","14.2"
"694","42.6","11.12","77.99","80.44","47.61"
"695","61.4","45.29","34.85","56.86","67.38"
"696","44.59","99.32","67.72","82.9","59"
"697","19.34","85.36","28.79","50.63","34.61"
"698","96.06","33.31","34.98","87.74","78.62"
"699","0.26","16.43","45.71","84.06","9"
"700","52.2","70.1","86.53","11.42","49.1"
"701","48.38","42.64","65.8","15.06","74.84"
"702","73.95","35.06","54.2","23.71","58.71"
"703","86.13","71.56","38.13","48.02","4.66"
"704","94.26","79.05","54.72","43.03","37.01"
"705","65.96","7.71","98.76","24.26","44.89"
"706","6.43","85.37","86.04","6.88","52.96"
"707","58.37","6.2","63.05","83.62","94.49"
"708","0.17","83.35","73.84","28.75","96.26"
"709","57.01","15.68","20.53","1.07","6.15"
"710","78.83","88.57","45.5","49.62","33.89"
"711","58.01","17.99","17.76","95.96","20.28"
"712","23.61","32.54","34.09","16.31","12.93"
"713","26.42","83.06","66.51","93.74","24.84"
"714","32.45","68.92","66.98","88.1","10.48"
"715","89.57","49.9","74.19","97.18","9.53"
"716","78.74","63.03","34.4","19.4","51.2"
"717","80.82","21.46","83.92","86.54","42.09"
"718","6.7","59.2","46.17","69.59","46.86"
"719","14.01","31.52","3.25","87.64","22.32"
"720","64.35","63.91","15.65","36.44","46.33"
"721","76.81","38.76","47.2","13.17","76.4"
"722","54.58","18.95","88.5","52.15","27.8"
"723","19.1","66.48","82.17","7.62","5.41"
"724","48.98","65.42","2.03","17.32","39.39"
"725","25.47","98.58","93.07","70.36","32.41"
"726","60.38","37.78","31.92","68.06","7.71"
"727","98.23","71.54","25.82","98.36","64.14"
"728","54.68","82","12.82","7.17","85.6"
"729","72.71","79.38","51.42","92.35","35.65"
"730","55.62","81.46","51.28","70.04","56.45"
"731","15.34","57.56","5.91","13.86","4.92"
"732","35.75","47.52","17.72","46.93","95.5"
"733","72.29","21.76","3.77","67.57","6.21"
"734","21.77","22.32","58.59","27.25","86.81"
"735","78.21","3.7","55.26","56.91","62.41"
"736","79.22","28.53","72.37","48.93","48.08"
"737","37.29","21.59","39.91","86.18","45.01"
"738","10.79","45.43","36.4","55.57","35.79"
"739","51.07","92.26","69.86","66.54","33.62"
"740","89.47","52.23","82.31","12.84","60.97"
"741","42.67","75.2","18.94","40.59","68.52"
"742","55.24","73.54","83.71","94.86","69.27"
"743","99.46","29.33","55.73","7.87","33.33"
"744","55.87","91.28","39.28","35.25","76.07"
"745","79.06","52.59","31.97","24.46","35.85"
"746","28.99","46.5","80.5","27.86","0.41"
"747","29.97","51.86","16.21","56.41","43.68"
"748","23.8","38.22","91.12","72.23","1.13"
"749","64.64","38.99","76.16","55.48","3.12"
"750","87.18","7.7","91.69","78.35","3.84"
"751","47.16","42.88","18.55","10.09","93.66"
"752","25.88","25.45","11.15","83.02","47.77"
"753","40.27","74.52","31","52.12","36.9"
"754","90.8","11.7","0.96","17.97","51.99"
"755","98.7","4.77","84.16","7.92","84.67"
"756","22.84","60.77","62.23","49.17","23.61"
"757","71.81","48.79","1.62","51.96","97.02"
"758","2.69","68.33","34.88","57.38","50.46"
"759","78.21","89.11","58.92","8.14","51.18"
"760","69.56","48.73","19.67","23.56","24.4"
"761","84.59","28.41","60.34","6.08","35.97"
"762","53.51","35.87","98.89","59.92","78.98"
"763","33.91","96.99","34.74","60.37","29.51"
"764","60.01","23","29.58","69.43","9.4"
"765","34.32","24.83","62.24","34.98","83.39"
"766","82.24","40.33","28.28","79.21","38.64"
"767","73.32","77.95","75.11","81.24","90.43"
"768","62.09","59.15","33.8","1.01","23.46"
"769","6.63","16.53","10.56","25.02","32.23"
"770","12.36","3.9","38.38","72.09","97.17"
"771","50.08","31.47","2.1","84.11","3.57"
"772","3.93","8.12","78.47","24.02","6.84"
"773","64.95","91.04","21.72","71.37","16.94"
"774","74.04","95.09","34.91","87.39","3.97"
"775","81.53","38.6","86.33","80.47","65.78"
"776","4.69","5.23","84.23","21.41","82.12"
"777","70.84","77.3","47.17","2.08","45.74"
"778","85.06","25.16","45.68","6.08","63.09"
"779","2.86","70.82","30.07","79.5","11.38"
"780","94.65","71.53","68.69","82.18","43.83"
"781","19.53","99.06","54","72.56","89.17"
"782","14.43","65.5","50.6","76.74","54.91"
"783","92.39","13.55","96.97","42.1","69.02"
"784","15.77","89.08","14.87","72.84","44.5"
"785","61.78","45.69","86.89","31.21","16.94"
"786","38.13","92.47","23.69","8.25","31.17"
"787","88.62","96.38","63.21","27.19","20.23"
"788","38.88","96.06","60.05","23.71","19.98"
"789","88.57","77.9","44.73","55.95","93.04"
"790","41.83","7.99","49.62","31.24","33.26"
"791","31.28","34.74","78.69","22.22","49.71"
"792","99.74","5.61","97.12","88.55","3.04"
"793","92.84","88.66","37.37","69.31","64.94"
"794","14.34","39.1","21.48","70.13","84.8"
"795","96.52","51.48","39.55","47.1","56.67"
"796","31.76","94.92","24.7","9.93","53.32"
"797","96.61","81.66","88.95","76.56","88.23"
"798","84.57","18.21","21.2","0.08","81.19"
"799","39.68","57.98","18.01","40.65","98.37"
"800","79.4","39.25","64.23","93.87","80.62"
"801","58.31","1.93","32.16","83.37","5.74"
"802","85.88","69.28","31.68","71.7","60.28"
"803","19.73","42.08","45.29","75.41","12.04"
"804","43.3","91.61","93.08","99.65","36.34"
"805","28.24","96.91","34.68","1.63","85.5"
"806","83.19","3.79","45.21","67.41","11.28"
"807","86.47","10.74","48.29","5.89","1.73"
"808","19.68","59.45","76.5","15.74","54.98"
"809","82.77","27.32","41.01","40.12","64.38"
"810","26.53","36.64","42.08","69.52","49.8"
"811","53.31","40.94","56.52","82.69","98.95"
"812","30.32","82.35","45.65","90.41","37.43"
"813","27","14.15","72.06","47.81","97.47"
"814","74.66","15.46","8.01","88.03","38.3"
"815","99.4","17.38","34.06","19.57","74.97"
"816","53.2","81.08","29.08","49.53","63.75"
"817","36.6","29.36","7.04","22.37","15.5"
"818","10.22","14.68","15.61","26.82","42.07"
"819","20.8","67.55","9.43","26.64","81.26"
"820","6.46","16.97","97.45","6.64","76.67"
"821","45.57","43.21","4.21","47.77","87.74"
"822","31.64","65.03","48.9","4.21","20.57"
"823","5.25","46.09","93","90.66","68.78"
"824","46.49","13.92","77.95","77.74","4.67"
"825","86.51","64.43","16.32","29.92","8.45"
"826","51.47","42.08","52.34","22.21","88.08"
"827","83.71","84.43","29.4","5.53","56.93"
"828","77.03","26.18","47.13","64.42","72.93"
"829","79.73","32.03","42.15","33.81","39.45"
"830","63.84","80.4","89.89","60.9","58.29"
"831","3.69","16.27","63.31","57.18","7.42"
"832","59.71","29.16","27.16","13.35","5.94"
"833","85.46","57.19","4.02","36.97","20.38"
"834","14.53","2.7","83.21","6.45","80.38"
"835","77.99","22.52","9.41","65.53","2.14"
"836","46.33","29.66","4.49","92.26","15.56"
"837","31.99","76.19","18.41","78.14","9.9"
"838","25.28","86.82","23.23","36.23","95.44"
"839","13.07","25.73","6.01","29.6","41.83"
"840","51.9","48.84","11.06","1.26","78.06"
"841","96.61","69.82","27.32","51.32","85.06"
"842","56.21","96.24","67.62","37.52","37.1"
"843","34.53","51.29","59.69","18.15","20.81"
"844","5.69","63.02","49.39","59.81","32.69"
"845","92.71","73.19","53.94","94.94","5.44"
"846","79.88","7.22","21.76","16.65","78.26"
"847","43.74","94.58","9.19","5.07","70.88"
"848","8.12","96.63","18.92","4.45","79.85"
"849","25.1","46.63","93.99","65.06","95.17"
"850","39.57","74.56","53.53","8.29","88.35"
"851","0.19","53.13","75.26","24.85","14.16"
"852","60.67","28.85","30.34","74.53","82.68"
"853","40.78","61.49","22.5","71.03","5.34"
"854","79.38","47.49","34.64","20.09","43.05"
"855","78.66","38.87","2.49","25.31","56.52"
"856","65.38","64.94","72.02","94.46","7.8"
"857","68.87","23.63","72.53","90.26","27.63"
"858","67.64","4.1","96.18","16.9","80.52"
"859","65.43","81.32","54.73","74.24","71.66"
"860","6.9","43.66","7.11","11.58","80.02"
"861","32.4","20.11","21.54","69.48","44.81"
"862","33.5","45.81","83.34","36.2","60.92"
"863","30.88","47.52","90.86","90.28","50.49"
"864","78.83","95.87","10.72","16.82","7.41"
"865","72.38","9.91","21.91","54.34","82.41"
"866","50.22","87.64","1.33","14.59","10.74"
"867","21.59","51.91","67.9","46.67","47.04"
"868","72.77","40.44","58.38","60.18","98.91"
"869","50.7","32.68","29.61","60.33","30.32"
"870","27.21","31.62","38.17","78.88","0.09"
"871","99.75","58.69","82.41","51.66","0.33"
"872","28.52","74.54","48.73","58.04","20.78"
"873","10.97","35.52","19.07","84.08","69.28"
"874","78.93","52.8","62.49","50.78","30.25"
"875","19.33","4.1","88.55","43.75","29.61"
"876","30.74","88.96","91.3","31.4","89.24"
"877","97.55","38.84","88.13","17.08","55.76"
"878","78.64","75.98","15.9","83.05","28.2"
"879","86.03","88.28","93.94","13.88","50.34"
"880","91.22","60.68","41.35","71.15","8.87"
"881","27.95","0.56","77.73","22.99","0.87"
"882","94.14","79.7","53.46","17.02","35.41"
"883","86.84","85.76","54.97","88.44","32.86"
"884","96.46","51.82","78.84","54.41","64.76"
"885","5.1","85.41","49.42","38.95","72.12"
"886","48.37","7.35","21.37","72.07","92.68"
"887","14.02","36.98","69.99","78.38","2.9"
"888","70.08","44.93","57.45","37.5","4.7"
"889","73.02","71.54","79.09","33.56","42.4"
"890","14.11","63.07","1.07","10.27","61.27"
"891","40.93","61.36","39.5","59.87","88.29"
"892","94.8","45.24","46.84","72.5","30.01"
"893","77.66","14.57","42.03","27.53","83.2"
"894","56.86","71.91","14.77","14.08","55.27"
"895","55.43","40.06","59.84","71.39","66.61"
"896","37.8","41.83","11.65","68.87","87.14"
"897","0.38","82.19","21.94","3.1","45.62"
"898","9.65","23.91","50.14","95.26","54.01"
"899","87.18","22.85","55.21","0.89","46.03"
"900","58.86","83.32","91.3","44.95","6.78"
"901","48.61","27.75","32.59","60.52","79.17"
"902","81.12","15.38","60.78","89.77","23.4"
"903","0.36","2.58","89.19","91.65","97.84"
"904","83.19","99.24","87.47","64.25","77.79"
"905","3.87","8.35","59.9","92.66","1.34"
"906","75.4","67.74","92.39","9.57","7.46"
"907","40.03","87.13","20.5","19.93","80.29"
"908","80.96","81.42","63.49","83.11","8.46"
"909","92.46","82.08","33.5","97.51","71.76"
"910","15.03","55.43","41.38","13.66","33.25"
"911","49.04","25.56","8.23","47.18","23.81"
"912","72.62","73.96","25.71","31.91","74.8"
"913","86.19","12.56","52.2","53.76","8.43"
"914","68.88","76.08","87.8","40.76","90.21"
"915","12.16","84.89","33.09","85.7","3.51"
"916","16.5","72","75.33","88.36","44.01"
"917","79.39","64.33","70.05","50.81","8.89"
"918","0.02","3.75","63.69","74.95","93.98"
"919","47.99","71.91","43.71","82.56","14.16"
"920","83.18","15.74","73.64","1.13","82.77"
"921","48.14","78.98","15.76","26.63","92.32"
"922","72.85","48.03","38.3","3.04","97.71"
"923","40.93","20.26","83.95","35.35","19.75"
"924","61.24","48.26","0.98","88.83","83.17"
"925","99.4","93.72","52.97","38.81","96.43"
"926","94.12","1.91","33.39","91.72","32.65"
"927","72.69","78.16","20.79","84.91","28.3"
"928","9.77","62.08","98.15","64","2.2"
"929","41.66","40.95","45.37","15.4","73.97"
"930","22.42","21.81","74.18","5.44","14.41"
"931","19.41","36.58","63.14","36.6","13.78"
"932","39.28","14.07","67.68","27.99","63.93"
"933","85.56","29.03","88.32","95.73","3.18"
"934","73.55","23.75","6.77","57.85","95.91"
"935","19.81","64.16","92.01","55.36","87.96"
"936","60.97","13.93","3.74","57","55.06"
"937","38.42","76.26","77.08","67.08","16.02"
"938","47.39","17.04","51.42","21.19","13.38"
"939","52.31","60.84","28.22","50.79","92.04"
"940","36.22","58.52","75.07","60.21","95.43"
"941","73.13","52.18","92.65","85.5","31.64"
"942","51.92","69.49","15.78","38.32","83.77"
"943","21.9","66.82","91.08","67.57","75.75"
"944","84.78","3.9","46.51","36.06","70.69"
"945","3.76","1.52","67.53","60.95","62.79"
"946","6.93","35.8","54.98","17.13","12.94"
"947","64.95","41.73","29.79","38.01","54.52"
"948","84.38","32.57","58.93","9.17","49.55"
"949","70.82","64.89","47.12","89.51","80.07"
"950","38.62","22.85","21.53","87.42","45.9"
"951","32.43","98.27","79.63","21.08","83.05"
"952","79.66","35.8","40.22","74.19","37.94"
"953","85.61","31.59","93.66","24.33","11.09"
"954","39.17","22.31","2.16","17.62","42.96"
"955","93.37","16.9","46.29","91.21","46.99"
"956","69.64","96.93","4.08","49.53","74.9"
"957","6.46","85.88","69.3","97.42","98.88"
"958","50.7","75.93","21.84","89.44","45.88"
"959","51.09","0.4","66.02","9.31","26.62"
"960","23.68","47.79","53.63","50.87","63.68"
"961","65.59","32.59","28.31","95.25","33.32"
"962","78.88","37.8","47.35","11.7","7.27"
"963","56.06","15.84","41.66","84.34","86.92"
"964","66.01","53.29","18.24","32.98","53.16"
"965","57.59","9.5","88.14","83.19","7.11"
"966","97.8","67.19","79.66","77.34","92.66"
"967","79.75","93.44","38.45","19.79","50.23"
"968","49.5","8.22","45.65","14.68","2.28"
"969","18.45","6.54","75.34","60.86","60.98"
"970","91.13","66.64","44.42","29.26","63.4"
"971","22.74","18.91","43.87","39.82","94.27"
"972","15.31","84.27","10.57","44.4","33.36"
"973","10.96","18","83.23","9.96","87.77"
"974","8.71","25.6","7.7","65.44","92.11"
"975","14.36","21.11","76.79","75.04","47.54"
"976","80.07","22.04","46.08","36.22","39.31"
"977","73.89","6.46","20.88","23.67","93.61"
"978","72.57","70.2","7.15","41.7","12.72"
"979","43.31","6.8","37.91","77.32","27.42"
"980","13.81","68.9","97.79","3.62","87.58"
"981","98.01","63.65","75.57","70.22","2.05"
"982","39.56","99.73","39.81","92.57","27.23"
"983","3.56","58.13","20.89","76.98","88.78"
"984","1.82","87.05","29.51","81.73","79.57"
"985","52.27","23.31","65.57","86.56","93.78"
"986","34.95","34.86","0.54","9.64","47.08"
"987","21.07","3.09","84.53","9.43","23.3"
"988","35.44","67.38","71.79","20.76","59.91"
"989","93.25","12.06","76.42","72.31","82"
"990","87.2","21.89","99.18","89.42","2.73"
"991","77.25","79.95","33.77","83.8","79.63"
"992","13.18","98.83","38.48","78.59","75.81"
"993","20.48","20.79","85.24","13.68","51.35"
"994","99.64","72.84","17.97","70.36","28.46"
"995","51.53","74.01","49.24","11.91","54.09"
"996","59.85","98.55","88.87","48.86","73.43"
"997","49.06","68.94","37.85","57.2","29.26"
"998","15.82","40.51","41.21","4.61","66.26"
"999","74.39","48.59","63.92","99.49","85.74"
"1000","98.95","8.85","69.29","6.21","7.91"
"1001","34.63","96.28","73.43","35.97","32.86"
"1002","22.6","65.93","95.52","66.26","99.13"
"1003","77.54","64.57","42.28","4.71","14.59"
"1004","75.48","57.84","95.6","74.2","36.58"
"1005","13.04","57.53","11.71","62.06","5.84"
